id,channel,isComplete,label,shapeCluster,subCluster,labelConfidence,outlierType,outlierShape,firmwareVersion,type,activePower,activePowerDelta,reactivePower,apparentPower,current,voltage,phase,hertz,energy,energy_delta,coilReversed,timestamp,time_delta,sensor
52150183,1,True,,,,,,,41,5,375,4,-2253,7030,28.581,245.989,-80.5,50.0,0.0,,true,2017-12-17T23:00:55+00:00,,2000
52149332,1,True,,,,,,,41,5,346,6,-2249,6734,28.483,236.427,-81.2,50.0,0.0,,true,2017-12-17T22:58:15+00:00,,2000
52148497,1,True,,,,,,,41,5,352,-20,-2166,6798,28.442,239.035,-80.5,50.0,0.0,,true,2017-12-17T22:55:35+00:00,,2000
52147675,1,True,,,,,,,41,5,342,-5,-2290,6890,28.515,241.643,-81.2,50.0,0.0,,true,2017-12-17T22:52:55+00:00,,2000
52146777,1,True,,,,,,,41,5,350,2,-2226,6853,28.361,241.643,-80.8,50.0,0.0,,true,2017-12-17T22:50:15+00:00,,2000
52145886,1,True,,,,,,,41,5,375,-11,-2181,6885,28.29,243.381,-80.1,50.0,0.0,,true,2017-12-17T22:47:35+00:00,,2000
52144955,1,True,,,,,,,41,5,367,17,-2190,6524,28.325,230.343,-80.1,50.0,0.0,,true,2017-12-17T22:44:55+00:00,,2000
52144062,1,True,,,,,,,41,5,385,-24,-2208,6636,28.071,236.427,-79.8,50.0,0.0,,true,2017-12-17T22:42:15+00:00,,2000
52143168,1,True,,,,,,,41,5,412,25,-2161,6479,28.025,231.212,-79.1,50.0,0.0,,true,2017-12-17T22:39:35+00:00,,2000
52142241,1,True,,,,,,,41,5,386,-16,-2194,6701,28.137,238.166,-79.8,50.0,0.0,,true,2017-12-17T22:36:55+00:00,,2000
52141261,1,True,,,,,,,41,5,347,-11,-2177,6784,27.977,242.512,-80.8,50.0,0.0,,true,2017-12-17T22:34:15+00:00,,2000
52140329,1,True,,,,,,,41,5,378,22,-2246,6763,28.091,240.773,-80.1,50.0,0.0,,true,2017-12-17T22:31:35+00:00,,2000
52139378,1,True,,,,,,,41,5,359,-8,-2251,6753,28.15,239.904,-80.8,50.0,0.0,,true,2017-12-17T22:28:55+00:00,,2000
52138369,1,True,,,,,,,41,5,375,-25,-2187,6755,28.16,239.904,-80.1,50.0,0.0,,true,2017-12-17T22:26:15+00:00,,2000
52137404,1,True,,,,,,,41,5,338,-6,-2270,6787,28.292,239.904,-81.2,50.0,0.0,,true,2017-12-17T22:23:35+00:00,,2000
52136448,1,True,,,,,,,41,5,330,-20,-2229,6729,28.153,239.035,-81.2,50.0,0.0,,true,2017-12-17T22:20:55+00:00,,2000
52135469,1,True,,,,,,,41,5,350,16,-2193,6725,28.135,239.035,-80.8,50.0,0.0,,true,2017-12-17T22:18:16+00:00,,2000
52134457,1,True,,,,,,,41,5,387,-5,-2166,6808,28.076,242.512,-79.8,50.0,0.0,,true,2017-12-17T22:15:36+00:00,,2000
52133441,1,True,,,,,,,41,5,377,-9,-2162,6790,28.101,241.643,-79.8,50.0,0.0,,true,2017-12-17T22:12:56+00:00,,2000
52132427,1,True,,,,,,,41,5,318,-20,-2209,6650,28.025,237.297,-81.5,50.0,0.0,,true,2017-12-17T22:10:16+00:00,,2000
52131291,1,True,,,,,,,41,5,343,-16,-2253,6712,28.285,237.297,-81.2,50.0,0.0,,true,2017-12-17T22:07:36+00:00,,2000
52130133,1,True,,,,,,,41,5,339,17.0,-2206,6679,28.251,236.427,-81.2,50.0,0.0,,true,2017-12-17T22:04:56+00:00,,2000
52129038,1,True,,,,,,,41,5,322,-3,-1998,6141,27.927,219.912,-80.8,50.0,0.0,,true,2017-12-17T22:02:16+00:00,,2000
52127918,1,True,,,,,,,41,5,322,-15,-2246,6813,28.196,241.643,-81.5,50.0,0.0,,true,2017-12-17T21:59:36+00:00,,2000
52126838,1,True,,,,,,,41,5,336,-23,-2213,6883,28.182,244.25,-81.2,50.0,0.0,,true,2017-12-17T21:56:56+00:00,,2000
52125692,1,True,,,,,,,41,5,331,-19,-2221,6774,28.035,241.643,-81.2,50.0,0.0,,true,2017-12-17T21:54:16+00:00,,2000
52124424,1,True,,,,,,,41,5,390,41,-2214,6708,27.962,239.904,-79.8,50.0,0.0,,true,2017-12-17T21:51:36+00:00,,2000
52123218,1,True,,,,,,,41,5,345,-3,-2164,6651,28.132,236.427,-80.8,50.0,0.0,,true,2017-12-17T21:48:56+00:00,,2000
52122018,1,True,,,,,,,41,5,374,-9,-2177,6793,28.112,241.643,-80.1,50.0,0.0,,true,2017-12-17T21:46:16+00:00,,2000
52120848,1,True,,,,,,,41,5,401,40,-2074,6664,28.083,237.297,-78.7,50.0,0.0,,true,2017-12-17T21:43:36+00:00,,2000
52119722,1,True,,,,,,,41,5,371,3,-2219,6668,28.102,237.297,-80.1,50.0,0.0,,true,2017-12-17T21:40:56+00:00,,2000
52118630,1,True,,,,,,,41,5,354,32,-2195,6596,28.107,234.689,-80.5,50.0,0.0,,true,2017-12-17T21:38:16+00:00,,2000
52117526,1,True,,,,,,,41,5,352,-31,-2106,6535,28.162,232.081,-80.1,50.0,0.0,,true,2017-12-17T21:35:36+00:00,,2000
52116353,1,True,,,,,,,41,5,322,-3,-2268,6724,28.236,238.166,-81.5,50.0,0.0,,true,2017-12-17T21:32:56+00:00,,2000
52115164,1,True,,,,,,,41,5,342,-2,-2325,6953,28.776,241.643,-81.5,50.0,0.0,,true,2017-12-17T21:30:16+00:00,,2000
52113968,1,True,,,,,,,41,5,386,-9,-2313,7121,28.848,246.858,-80.5,50.0,0.0,,true,2017-12-17T21:27:36+00:00,,2000
52112800,1,True,,,,,,,41,5,325,10,-2349,7136,28.708,248.596,-81.9,50.0,0.0,,true,2017-12-17T21:24:56+00:00,,2000
52111597,1,True,,,,,,,41,5,346,2,-2273,6874,28.553,240.773,-81.2,50.0,0.0,,true,2017-12-17T21:22:16+00:00,,2000
52110406,1,True,,,,,,,41,5,347,10,-2359,7046,28.545,246.858,-81.5,50.0,0.0,,true,2017-12-17T21:19:36+00:00,,2000
52109166,1,True,,,,,,,41,5,395,3,-2235,6752,28.353,238.166,-79.8,50.0,0.0,,true,2017-12-17T21:16:56+00:00,,2000
52107830,1,True,,,,,,,41,5,342,-8.0,-2244,6816,28.413,239.904,-81.2,50.0,0.0,,true,2017-12-17T21:14:16+00:00,,2000
52106408,1,True,,,,,,,41,5,350,-19,-2300,6958,28.386,245.12,-81.2,50.0,0.0,,true,2017-12-17T21:11:36+00:00,,2000
52105059,1,True,,,,,,,41,5,341,-16,-2326,6977,28.667,243.381,-81.5,50.0,0.0,,true,2017-12-17T21:08:56+00:00,,2000
52103861,1,True,,,,,,,41,5,307,-9,-1924,5779,28.295,204.266,-80.8,50.0,0.0,,true,2017-12-17T21:06:16+00:00,,2000
52102621,1,True,,,,,,,41,5,314,-53,-2142,6492,28.294,229.474,-81.5,50.0,0.0,,true,2017-12-17T21:03:36+00:00,,2000
52101427,1,True,,,,,,,41,5,337,-16,-2211,6811,28.289,240.773,-81.2,50.0,0.0,,true,2017-12-17T21:00:56+00:00,,2000
52100258,1,True,,,,,,,41,5,350,10,-2297,7044,28.535,246.858,-81.2,50.0,0.0,,true,2017-12-17T20:58:16+00:00,,2000
52099042,1,True,,,,,,,41,5,328,9,-2338,7052,28.467,247.727,-81.9,50.0,0.0,,true,2017-12-17T20:55:36+00:00,,2000
52097886,1,True,,,,,,,41,5,322,9,-2304,7004,28.474,245.989,-81.9,50.0,0.0,,true,2017-12-17T20:52:56+00:00,,2000
52096639,1,True,,,,,,,41,5,314,9,-2319,7001,28.464,245.989,-82.2,50.0,0.0,,true,2017-12-17T20:50:16+00:00,,2000
52095432,1,True,,,,,,,41,5,324,-26,-2307,7093,28.632,247.727,-81.9,50.0,0.0,,true,2017-12-17T20:47:36+00:00,,2000
52094220,1,True,,,,,,,41,5,320,-13,-2320,7001,28.46,245.989,-81.9,50.0,0.0,,true,2017-12-17T20:44:56+00:00,,2000
52092850,1,True,,,,,,,41,5,312,-1,-2324,6968,28.531,244.25,-82.2,50.0,0.0,,true,2017-12-17T20:42:16+00:00,,2000
52091533,1,True,,,,,,,41,5,343,3,-2300,7047,28.449,247.727,-81.2,50.0,0.0,,true,2017-12-17T20:39:36+00:00,,2000
52090149,1,True,,,,,,,41,5,361,20.0,-2299,6741,28.513,236.427,-80.8,50.0,0.0,,true,2017-12-17T20:36:56+00:00,,2000
52088939,1,True,,,,,,,41,5,341,2,-2161,6354,28.447,223.389,-80.8,50.0,0.0,,true,2017-12-17T20:34:16+00:00,,2000
52087631,1,True,,,,,,,41,5,359,-19,-2090,6509,28.365,229.474,-80.1,50.0,0.0,,true,2017-12-17T20:31:36+00:00,,2000
52086441,1,True,,,,,,,41,5,337,2,-2184,6747,28.33,238.166,-80.8,50.0,0.0,,true,2017-12-17T20:28:56+00:00,,2000
52085156,1,True,,,,,,,41,5,365,8,-2248,6836,28.393,240.773,-80.5,50.0,0.0,,true,2017-12-17T20:26:16+00:00,,2000
52083860,1,True,,,,,,,41,5,328,10,-2184,6698,28.332,236.427,-81.2,50.0,0.0,,true,2017-12-17T20:23:36+00:00,,2000
52082614,1,True,,,,,,,41,5,356,16,-2288,6860,28.389,241.643,-80.8,50.0,0.0,,true,2017-12-17T20:20:56+00:00,,2000
52081365,1,True,,,,,,,41,5,405,5,-1992,6312,28.37,222.52,-78.3,50.0,0.0,,true,2017-12-17T20:18:16+00:00,,2000
52079988,1,True,,,,,,,41,5,346,-65,-2155,6626,28.338,233.82,-80.8,50.0,0.0,,true,2017-12-17T20:15:36+00:00,,2000
52078620,1,True,,,,,,,41,5,319,-23,-2210,6788,28.398,239.035,-81.5,50.0,0.0,,true,2017-12-17T20:12:56+00:00,,2000
52077303,1,True,,,,,,,41,5,373,23,-2233,6723,28.436,236.427,-80.5,50.0,0.0,,true,2017-12-17T20:10:16+00:00,,2000
52075978,1,True,,,,,,,41,5,338,-1,-2290,6830,28.47,239.904,-81.5,50.0,0.0,,true,2017-12-17T20:07:36+00:00,,2000
52074540,1,True,,,,,,,41,5,330,9,-2264,6709,28.482,235.558,-81.5,50.0,0.0,,true,2017-12-17T20:04:56+00:00,,2000
52073020,1,True,,,,,,,41,5,387,-11,-2310,6917,28.322,244.25,-80.1,50.0,0.0,,true,2017-12-17T20:02:16+00:00,,2000
52071671,1,True,,,,,,,41,5,372,-57,-2148,6530,28.35,230.343,-79.8,50.0,0.0,,true,2017-12-17T19:59:36+00:00,,2000
52070267,1,True,,,,,,,41,5,342,11,-2158,6536,28.376,230.343,-80.8,50.0,0.0,,true,2017-12-17T19:56:56+00:00,,2000
52068799,1,True,,,,,,,41,5,402,-13,-2299,6962,28.304,245.989,-79.8,50.0,0.0,,true,2017-12-17T19:54:16+00:00,,2000
52067397,1,True,,,,,,,41,5,364,6,-2180,6441,28.284,227.735,-80.5,50.0,0.0,,true,2017-12-17T19:51:36+00:00,,2000
52065947,1,True,,,,,,,41,5,392,-25,-2161,6635,28.376,233.82,-79.4,50.0,0.0,,true,2017-12-17T19:48:56+00:00,,2000
52064605,1,True,,,,,,,41,5,391,13,-2126,6562,27.858,235.558,-79.4,50.0,0.0,,true,2017-12-17T19:46:16+00:00,,2000
52063290,1,True,,,,,,,41,5,407,8,-2158,6796,28.328,239.904,-79.1,50.0,0.0,,true,2017-12-17T19:43:36+00:00,,2000
52061884,1,True,,,,,,,41,5,358,-13,-2162,6749,27.932,241.643,-80.5,50.0,0.0,,true,2017-12-17T19:40:56+00:00,,2000
52060411,1,True,,,,,,,41,5,359,-26,-2209,6851,28.663,239.035,-80.5,50.0,0.0,,true,2017-12-17T19:38:16+00:00,,2000
52058879,1,True,,,,,,,41,5,341,-13,-2245,6974,28.553,244.25,-81.2,50.0,0.0,,true,2017-12-17T19:35:36+00:00,,2000
52057287,1,True,,,,,,,41,5,393,9,-2098,6417,28.505,225.127,-79.1,50.0,0.0,,true,2017-12-17T19:32:56+00:00,,2000
52055559,1,True,,,,,,,41,5,424,6,-2167,6739,28.612,235.558,-78.7,50.0,0.0,,true,2017-12-17T19:30:16+00:00,,2000
52053825,1,True,,,,,,,41,5,360,-20,-2312,6922,28.444,243.381,-80.8,50.0,0.0,,true,2017-12-17T19:27:36+00:00,,2000
52051994,1,True,,,,,,,41,5,350,8,-2275,6900,28.558,241.643,-80.8,50.0,0.0,,true,2017-12-17T19:24:56+00:00,,2000
52050214,1,True,,,,,,,41,5,323,-3,-2300,6998,28.351,246.858,-81.9,50.0,0.0,,true,2017-12-17T19:22:16+00:00,,2000
52048470,1,True,,,,,,,41,5,361,13,-2247,6922,28.543,242.512,-80.8,50.0,0.0,,true,2017-12-17T19:19:36+00:00,,2000
52046670,1,True,,,,,,,41,5,380,-9,-2293,6902,28.36,243.381,-80.5,50.0,0.0,,true,2017-12-17T19:16:56+00:00,,2000
52044911,1,True,,,,,,,41,5,345,-29.0,-2260,6814,28.403,239.904,-81.2,50.0,0.0,,true,2017-12-17T19:14:16+00:00,,2000
52043148,1,True,,,,,,,41,5,374,-41,-2020,6320,28.295,223.389,-79.4,50.0,0.0,,true,2017-12-17T19:11:36+00:00,,2000
52041424,1,True,,,,,,,41,5,365,15,-2248,6746,28.328,238.166,-80.5,50.0,0.0,,true,2017-12-17T19:08:56+00:00,,2000
52039861,1,True,,,,,,,41,5,358,15,-2047,6156,28.332,217.305,-79.8,50.0,0.0,,true,2017-12-17T19:06:16+00:00,,2000
52038223,1,True,,,,,,,41,5,433,25,-2144,6590,28.292,232.95,-78.3,50.0,0.0,,true,2017-12-17T19:03:36+00:00,,2000
52036563,1,True,,,,,,,41,5,375,-5,-2105,6515,28.178,231.212,-79.8,50.0,0.0,,true,2017-12-17T19:00:56+00:00,,2000
52034948,1,True,,,,,,,41,5,366,-7,-2207,6576,28.125,233.82,-80.5,50.0,0.0,,true,2017-12-17T18:58:16+00:00,,2000
52033298,1,True,,,,,,,41,5,384,2,-2229,6967,28.226,246.858,-80.1,50.0,0.0,,true,2017-12-17T18:55:36+00:00,,2000
52031857,1,True,,,,,,,41,5,333,-10,-2185,6567,28.406,231.212,-81.2,50.0,0.0,,true,2017-12-17T18:52:56+00:00,,2000
52030405,1,True,,,,,,,41,5,329,-7,-2203,6789,28.097,241.643,-81.2,50.0,0.0,,true,2017-12-17T18:50:16+00:00,,2000
52028885,1,True,,,,,,,41,5,343,-35,-2109,6511,28.162,231.212,-80.5,50.0,0.0,,true,2017-12-17T18:47:36+00:00,,2000
52027265,1,True,,,,,,,41,5,380,13,-2037,6037,28.007,215.566,-79.1,50.0,0.0,,true,2017-12-17T18:44:56+00:00,,2000
52025788,1,True,,,,,,,41,5,404,15,-2205,6905,28.271,244.25,-79.4,50.0,0.0,,true,2017-12-17T18:42:16+00:00,,2000
52024124,1,True,,,,,,,41,5,314,-5,-2265,6864,28.203,243.381,-81.9,50.0,0.0,,true,2017-12-17T18:39:36+00:00,,2000
52022306,1,True,,,,,,,41,5,357,-27,-2220,6947,28.244,245.989,-80.8,50.0,0.0,,true,2017-12-17T18:36:56+00:00,,2000
52020461,1,True,,,,,,,41,5,321,-17,-2274,6986,28.302,246.858,-81.9,50.0,0.0,,true,2017-12-17T18:34:16+00:00,,2000
52018616,1,True,,,,,,,41,5,325,3,-2314,6977,28.467,245.12,-81.9,50.0,0.0,,true,2017-12-17T18:31:36+00:00,,2000
52016840,1,True,,,,,,,41,5,361,17,-2286,6886,28.294,243.381,-80.8,50.0,0.0,,true,2017-12-17T18:28:56+00:00,,2000
52015282,1,True,,,,,,,41,5,310,-28,-2225,6779,28.36,239.035,-81.9,50.0,0.0,,true,2017-12-17T18:26:16+00:00,,2000
52013730,1,True,,,,,,,41,5,356,19,-2246,6876,28.355,242.512,-80.8,50.0,0.0,,true,2017-12-17T18:23:36+00:00,,2000
52011999,1,True,,,,,,,41,5,311,-35,-2120,6554,28.241,232.081,-81.5,50.0,0.0,,true,2017-12-17T18:20:56+00:00,,2000
52010354,1,True,,,,,,,41,5,312,-23,-2218,6787,28.191,240.773,-81.9,50.0,0.0,,true,2017-12-17T18:18:16+00:00,,2000
52008678,1,True,,,,,,,41,5,378,4,-2272,6993,28.429,245.989,-80.5,50.0,0.0,,true,2017-12-17T18:15:36+00:00,,2000
52007021,1,True,,,,,,,41,5,386,13,-2208,6821,28.434,239.904,-79.8,50.0,0.0,,true,2017-12-17T18:12:56+00:00,,2000
52005399,1,True,,,,,,,41,5,371,24,-2281,6925,28.353,244.25,-80.5,50.0,0.0,,true,2017-12-17T18:10:16+00:00,,2000
52003769,1,True,,,,,,,41,5,338,12,-2105,6596,28.317,232.95,-80.8,50.0,0.0,,true,2017-12-17T18:07:36+00:00,,2000
52002182,1,True,,,,,,,41,5,382,-10,-2214,6773,28.13,240.773,-80.1,50.0,0.0,,true,2017-12-17T18:04:56+00:00,,2000
52000672,1,True,,,,,,,41,5,383,14,-2189,6841,28.314,241.643,-79.8,50.0,0.0,,true,2017-12-17T18:02:16+00:00,,2000
51999175,1,True,,,,,,,41,5,322,-24,-2232,6805,28.469,239.035,-81.5,50.0,0.0,,true,2017-12-17T17:59:36+00:00,,2000
51997768,1,True,,,,,,,41,5,326,-15,-2305,7081,28.483,248.596,-81.9,50.0,0.0,,true,2017-12-17T17:56:56+00:00,,2000
51996399,1,True,,,,,,,41,5,380,10,-2274,6732,28.475,236.427,-80.1,50.0,0.0,,true,2017-12-17T17:54:16+00:00,,2000
51995191,1,True,,,,,,,41,5,374,-17.0,-2317,6901,28.561,241.643,-80.5,50.0,0.0,,true,2017-12-17T17:51:36+00:00,,2000
51993939,1,True,,,,,,,41,5,391,-3,-2188,6717,28.515,235.558,-79.8,50.0,0.0,,true,2017-12-17T17:48:56+00:00,,2000
51992684,1,True,,,,,,,41,5,392,7,-2210,6801,28.351,239.904,-79.8,50.0,0.0,,true,2017-12-17T17:46:16+00:00,,2000
51991367,1,True,,,,,,,41,5,381,28,-2228,6669,28.525,233.82,-80.1,50.0,0.0,,true,2017-12-17T17:43:36+00:00,,2000
51989976,1,True,,,,,,,41,5,411,62,-2241,6641,28.403,233.82,-79.4,50.0,0.0,,true,2017-12-17T17:40:56+00:00,,2000
51988655,1,True,,,,,,,41,5,420,27,-2213,6786,28.287,239.904,-79.1,50.0,0.0,,true,2017-12-17T17:38:16+00:00,,2000
51987380,1,True,,,,,,,41,5,355,-8,-2264,7039,28.516,246.858,-80.8,50.0,0.0,,true,2017-12-17T17:35:36+00:00,,2000
51986118,1,True,,,,,,,41,1,349,-17,-2198,6780,28.366,239.035,-80.8,50.0,0.0,,true,2017-12-17T17:32:52+00:00,,2000
51985874,1,True,,,,,,,41,5,345,-2,-2179,6434,27.828,231.212,-80.8,50.0,0.0,,true,2017-12-17T17:32:25+00:00,,2000
51984628,1,True,,,,,,,41,5,339,-11,-2269,6844,28.221,242.512,-81.2,50.0,0.0,,true,2017-12-17T17:29:45+00:00,,2000
51983338,1,True,,,,,,,41,5,316,-26.0,-2294,6864,28.304,242.512,-81.9,50.0,0.0,,true,2017-12-17T17:27:05+00:00,,2000
51981998,1,True,,,,,,,41,5,342,28,-2227,6834,28.183,242.512,-81.2,50.0,0.0,,true,2017-12-17T17:24:25+00:00,,2000
51980701,1,True,,,,,,,41,5,327,-3,-2307,6824,28.241,241.643,-81.5,50.0,0.0,,true,2017-12-17T17:21:45+00:00,,2000
51979397,1,True,,,,,,,41,5,345,22,-2230,6898,28.345,243.381,-80.8,50.0,0.0,,true,2017-12-17T17:19:05+00:00,,2000
51978026,1,True,,,,,,,41,5,325,-30,-2297,6895,28.333,243.381,-81.9,50.0,0.0,,true,2017-12-17T17:16:25+00:00,,2000
51976748,1,True,,,,,,,41,5,356,-11,-2196,6801,28.248,240.773,-80.5,50.0,0.0,,true,2017-12-17T17:13:45+00:00,,2000
51975607,1,True,,,,,,,41,5,367,10,-2237,6799,28.241,240.773,-80.5,50.0,0.0,,true,2017-12-17T17:11:05+00:00,,2000
51974388,1,True,,,,,,,41,5,333,-52,-2303,6918,28.224,245.12,-81.5,50.0,0.0,,true,2017-12-17T17:08:25+00:00,,2000
51973175,1,True,,,,,,,41,5,343,-7,-2263,6994,28.436,245.989,-81.2,50.0,0.0,,true,2017-12-17T17:05:45+00:00,,2000
51971977,1,True,,,,,,,41,5,347,17,-2277,6992,28.424,245.989,-81.2,50.0,0.0,,true,2017-12-17T17:03:05+00:00,,2000
51970723,1,True,,,,,,,41,5,346,20.0,-2262,6852,28.459,240.773,-81.2,50.0,0.0,,true,2017-12-17T17:00:25+00:00,,2000
51969501,1,True,,,,,,,41,5,326,-9,-2299,6819,28.427,239.904,-81.9,50.0,0.0,,true,2017-12-17T16:57:45+00:00,,2000
51968226,1,True,,,,,,,41,5,424,53,-2199,6800,28.243,240.773,-78.7,50.0,0.0,,true,2017-12-17T16:55:05+00:00,,2000
51966998,1,True,,,,,,,41,5,372,-30,-2122,6534,28.582,228.604,-79.8,50.0,0.0,,true,2017-12-17T16:52:25+00:00,,2000
51965694,1,True,,,,,,,41,5,357,-56,-2279,6831,28.373,240.773,-80.8,50.0,0.0,,true,2017-12-17T16:49:45+00:00,,2000
51964366,1,True,,,,,,,41,5,424,-13,-2128,6654,28.46,233.82,-78.3,50.0,0.0,,true,2017-12-17T16:47:03+00:00,,2000
51963018,1,True,,,,,,,41,5,335,26,-2093,6487,28.271,229.474,-80.8,50.0,0.0,,true,2017-12-17T16:44:23+00:00,,2000
51961665,1,True,,,,,,,41,5,404,27,-2251,6821,28.231,241.643,-79.8,50.0,0.0,,true,2017-12-17T16:41:43+00:00,,2000
51960354,1,True,,,,,,,41,5,341,1,-2215,6599,28.328,232.95,-80.8,50.0,0.0,,true,2017-12-17T16:39:03+00:00,,2000
51959073,1,True,,,,,,,41,5,332,3,-2285,6774,28.342,239.035,-81.5,50.0,0.0,,true,2017-12-17T16:36:23+00:00,,2000
51957863,1,True,,,,,,,41,5,356,-18,-2278,6921,28.236,245.12,-80.8,50.0,0.0,,true,2017-12-17T16:33:43+00:00,,2000
51956614,1,True,,,,,,,41,5,328,-45,-2192,6840,28.307,241.643,-81.2,50.0,0.0,,true,2017-12-17T16:31:03+00:00,,2000
51955354,1,True,,,,,,,41,5,412,62,-2242,6633,28.264,234.689,-79.4,50.0,0.0,,true,2017-12-17T16:28:19+00:00,,2000
51954021,1,True,,,,,,,41,5,320,-66,-2201,6729,28.358,237.297,-81.5,50.0,0.0,,true,2017-12-17T16:25:37+00:00,,2000
51952663,1,True,,,,,,,41,5,378,11,-2207,6787,28.292,239.904,-80.1,50.0,0.0,,true,2017-12-17T16:22:57+00:00,,2000
51951315,1,True,,,,,,,41,5,331,-15.0,-2204,6858,28.483,240.773,-81.2,50.0,0.0,,true,2017-12-17T16:20:17+00:00,,2000
51950032,1,True,,,,,,,41,5,346,20,-2290,6871,28.54,240.773,-81.2,50.0,0.0,,true,2017-12-17T16:17:37+00:00,,2000
51948691,1,True,,,,,,,41,5,359,13,-2303,6952,28.465,244.25,-80.8,50.0,0.0,,true,2017-12-17T16:14:57+00:00,,2000
51947359,1,True,,,,,,,41,5,382,-1,-2141,6624,28.439,232.95,-79.8,50.0,0.0,,true,2017-12-17T16:12:17+00:00,,2000
51946045,1,True,,,,,,,41,5,457,69,-2175,6483,28.149,230.343,-78.0,50.0,0.0,,true,2017-12-17T16:09:37+00:00,,2000
51944619,1,True,,,,,,,41,5,331,14,-2302,6682,28.475,234.689,-81.5,50.0,0.0,,true,2017-12-17T16:06:57+00:00,,2000
51943073,1,True,,,,,,,41,2,310,8,-2345,7085,28.503,248.596,-82.2,50.0,0.0,,true,2017-12-17T16:04:15+00:00,,2000
51941962,1,True,,,,,,,41,5,317,11,-2246,6805,28.063,242.512,-81.9,50.0,0.0,,true,2017-12-17T16:02:16+00:00,,2000
51940445,1,True,,,,,,,41,5,301,-13,-2255,6842,28.112,243.381,-82.2,50.0,0.0,,true,2017-12-17T15:59:36+00:00,,2000
51938997,1,True,,,,,,,41,5,320,14,-2226,6783,27.972,242.512,-81.5,50.0,0.0,,true,2017-12-17T15:56:56+00:00,,2000
51937725,1,True,,,,,,,41,5,347,32,-2235,6782,27.969,242.512,-80.8,50.0,0.0,,true,2017-12-17T15:54:16+00:00,,2000
51936560,1,True,,,,,,,41,5,333,-26,-2210,6743,28.211,239.035,-81.2,50.0,0.0,,true,2017-12-17T15:51:36+00:00,,2000
51935279,1,True,,,,,,,41,5,356,15,-2190,6743,28.007,240.773,-80.5,50.0,0.0,,true,2017-12-17T15:48:56+00:00,,2000
51933964,1,True,,,,,,,41,5,313,-8,-2222,6808,27.974,243.381,-81.9,50.0,0.0,,true,2017-12-17T15:46:16+00:00,,2000
51932684,1,True,,,,,,,41,5,358,-23,-2078,6520,27.988,232.95,-80.1,50.0,0.0,,true,2017-12-17T15:43:36+00:00,,2000
51931373,1,True,,,,,,,41,5,391,4,-2182,6847,28.035,244.25,-79.8,50.0,0.0,,true,2017-12-17T15:40:56+00:00,,2000
51930013,1,True,,,,,,,41,5,309,3,-2132,6603,28.139,234.689,-81.5,50.0,0.0,,true,2017-12-17T15:38:16+00:00,,2000
51928588,1,True,,,,,,,41,5,333,25,-2264,6829,28.16,242.512,-81.5,50.0,0.0,,true,2017-12-17T15:35:36+00:00,,2000
51927212,1,True,,,,,,,41,5,304,-8,-2274,6863,28.302,242.512,-82.2,50.0,0.0,,true,2017-12-17T15:32:56+00:00,,2000
51925880,1,True,,,,,,,41,5,363,-23,-2141,6716,28.304,237.297,-80.1,50.0,0.0,,true,2017-12-17T15:30:16+00:00,,2000
51924576,1,True,,,,,,,41,5,364,-67,-2106,6598,28.221,233.82,-80.1,50.0,0.0,,true,2017-12-17T15:27:36+00:00,,2000
51923289,1,True,,,,,,,41,5,415,-4,-2187,6933,28.287,245.12,-79.1,50.0,0.0,,true,2017-12-17T15:24:56+00:00,,2000
51921938,1,True,,,,,,,41,5,327,-20,-2174,6628,28.348,233.82,-81.2,50.0,0.0,,true,2017-12-17T15:22:16+00:00,,2000
51920652,1,True,,,,,,,41,5,405,-12,-2219,6971,28.338,245.989,-79.4,50.0,0.0,,true,2017-12-17T15:19:36+00:00,,2000
51919356,1,True,,,,,,,41,5,314,14,-2313,7012,28.408,246.858,-82.2,50.0,0.0,,true,2017-12-17T15:16:56+00:00,,2000
51918006,1,True,,,,,,,41,5,299,-2,-2328,7089,28.516,248.596,-82.6,50.0,0.0,,true,2017-12-17T15:14:16+00:00,,2000
51916580,1,True,,,,,,,41,5,316,-15,-2303,6929,28.368,244.25,-81.9,50.0,0.0,,true,2017-12-17T15:11:36+00:00,,2000
51915143,1,True,,,,,,,41,5,361,38,-2267,6952,28.365,245.12,-80.8,50.0,0.0,,true,2017-12-17T15:08:56+00:00,,2000
51913679,1,True,,,,,,,41,5,377,17,-2264,6887,28.198,244.25,-80.5,50.0,0.0,,true,2017-12-17T15:06:16+00:00,,2000
51912313,1,True,,,,,,,41,5,360,10,-2194,6693,28.31,236.427,-80.5,50.0,0.0,,true,2017-12-17T15:03:36+00:00,,2000
51911003,1,True,,,,,,,41,5,383,38,-2282,6739,28.195,239.035,-80.1,50.0,0.0,,true,2017-12-17T15:00:56+00:00,,2000
51909816,1,True,,,,,,,41,5,321,-31.0,-2240,6798,28.439,239.035,-81.5,50.0,0.0,,true,2017-12-17T14:58:16+00:00,,2000
51908528,1,True,,,,,,,41,5,352,-1,-2242,6815,28.409,239.904,-80.8,50.0,0.0,,true,2017-12-17T14:55:36+00:00,,2000
51907274,1,True,,,,,,,41,5,338,8,-2329,6938,28.51,243.381,-81.5,50.0,0.0,,true,2017-12-17T14:52:56+00:00,,2000
51906012,1,True,,,,,,,41,5,337,21,-2286,6995,28.439,245.989,-81.5,50.0,0.0,,true,2017-12-17T14:50:16+00:00,,2000
