timestamp;energy
28.12.2017 19:00;149,850562
28.12.2017 20:00;145,800547
28.12.2017 21:00;150,750565
28.12.2017 22:00;132,900498
28.12.2017 23:00;140,100525
29.12.2017 0:00;153,900577
29.12.2017 1:00;164,550617
29.12.2017 2:00;157,50059
29.12.2017 3:00;132,300496
29.12.2017 4:00;156,600587
29.12.2017 5:00;66,300249
29.12.2017 6:00;487,951829
29.12.2017 7:00;747,0028
29.12.2017 8:00;73,200274
29.12.2017 9:00;26,5501
29.12.2017 10:00;18,900071
29.12.2017 11:00;23,250087
29.12.2017 12:00;22,950086
29.12.2017 13:00;12,150046
29.12.2017 14:00;23,250087
29.12.2017 15:00;85,50032
29.12.2017 16:00;25,800097
29.12.2017 17:00;31,500118
29.12.2017 18:00;19,800074
29.12.2017 19:00;26,250098
29.12.2017 20:00;28,950109
29.12.2017 21:00;209,850787
29.12.2017 22:00;119,550448
29.12.2017 23:00;113,850427
30.12.2017 0:00;113,100424
30.12.2017 1:00;127,500478
30.12.2017 2:00;118,050443
30.12.2017 3:00;94,800355
30.12.2017 4:00;133,650501
30.12.2017 5:00;52,350196
30.12.2017 6:00;35,400133
30.12.2017 7:00;19,350073
30.12.2017 8:00;30,450114
30.12.2017 9:00;17,400065
30.12.2017 10:00;24,150091
30.12.2017 11:00;26,250098
30.12.2017 12:00;16,800063
30.12.2017 13:00;23,550088
30.12.2017 14:00;13,650051
30.12.2017 15:00;30,150113
30.12.2017 16:00;17,100064
30.12.2017 17:00;27,900105
30.12.2017 18:00;20,850078
30.12.2017 19:00;36,000135
30.12.2017 20:00;31,95012
30.12.2017 21:00;209,250784
30.12.2017 22:00;110,550414
30.12.2017 23:00;115,950435
31.12.2017 0:00;109,950412
31.12.2017 1:00;120,15045
31.12.2017 2:00;115,950435
31.12.2017 3:00;99,150372
31.12.2017 4:00;120,00045
31.12.2017 5:00;54,900206
31.12.2017 6:00;33,600126
31.12.2017 7:00;26,100098
31.12.2017 8:00;29,850112
31.12.2017 9:00;29,700111
31.12.2017 10:00;21,45008
31.12.2017 11:00;32,10012
31.12.2017 12:00;18,75007
31.12.2017 13:00;27,450103
31.12.2017 14:00;21,900082
31.12.2017 15:00;25,650096
31.12.2017 16:00;25,950097
31.12.2017 17:00;36,000135
31.12.2017 18:00;33,000124
31.12.2017 19:00;27,300102
31.12.2017 20:00;26,400099
31.12.2017 21:00;197,250739
31.12.2017 22:00;98,400369
31.12.2017 23:00;96,00036
